timestamp,time for refresh
2020-07-21_1400,0:02:03.337705
2020-07-21_1500,0:02:02.795586
2020-07-21_1600,0:02:03.684213
2020-07-21_1700,0:02:03.729861
2020-07-21_1800,0:02:03.839230
2020-07-21_1900,0:02:02.981636
2020-07-21_2000,0:02:02.604252
2020-07-21_2100,0:02:04.392280
2020-07-22_0400,0:02:03.714629
2020-07-22_0500,0:02:03.475818
2020-07-22_0600,0:02:02.518102
2020-07-22_0700,0:02:02.377982
2020-07-22_0800,0:02:02.736659
2020-07-22_0900,0:02:02.644150
2020-07-22_1000,0:02:03.187771
2020-07-22_1100,0:02:02.919714
2020-07-22_1200,0:02:02.706993
2020-07-22_1300,0:02:03.057407
2020-07-22_1400,0:02:02.988948
2020-07-22_1500,0:02:02.800758
2020-07-22_1600,0:02:02.880771
2020-07-22_1700,0:02:03.215588
2020-07-22_1800,0:02:03.431952
2020-07-22_1900,0:02:03.143027
2020-07-22_2000,0:02:02.959066
2020-07-22_2100,0:02:04.372174
2020-07-22_2200,0:02:02.969427
2020-07-23_1400,0:02:03.868635
2020-07-23_1500,0:02:02.725130
2020-07-23_1600,0:02:02.739467
2020-07-23_1700,0:02:02.790524
2020-07-23_1800,0:02:03.657333
2020-07-23_1900,0:02:02.810793
2020-07-23_2000,0:02:02.572776
2020-07-23_2100,0:02:02.480383
2020-07-23_2200,0:02:02.668880
2020-07-23_2300,0:02:02.796862
2020-07-24_0000,0:02:02.567948
2020-07-24_0100,0:02:02.824280
2020-07-27_1600,0:02:03.220019
2020-07-27_1700,0:02:03.383632
2020-07-27_1800,0:02:03.731206
2020-08-07_1600,0:02:03.530256
2020-08-07_1700,0:02:03.029586
2020-08-07_1800,0:02:03.336886
2020-08-07_1900,0:02:03.945915
2020-08-07_2000,0:02:03.008277
2020-08-07_2100,0:02:02.934230
2020-08-07_2200,0:02:03.414694
2020-08-07_2300,0:02:02.930175
2020-08-10_2000,0:02:03.821766
2020-08-10_2100,0:02:02.996282
2020-08-11_1500,0:02:03.031544
2020-08-11_1600,0:02:03.056856
2020-08-11_1700,0:02:13.827831
2020-08-11_1800,0:02:03.533843
2020-08-11_1900,0:02:03.331080
2020-08-11_2000,0:02:03.917730
2020-08-12_1000,0:02:03.527899
2020-08-12_1100,0:02:03.404813
2020-08-12_1200,0:02:03.215367
2020-08-12_1300,0:02:03.587838
2020-08-12_1400,0:02:03.664466
2020-08-12_1500,0:02:03.315866
2020-08-12_1600,0:02:04.799794
2020-08-12_1700,0:02:04.195459
2020-08-12_1800,0:02:04.731455
2020-08-12_1900,0:02:03.324122
2020-08-12_2000,0:02:04.100498
2020-08-18_0300,0:02:03.470734
2020-08-18_0400,0:02:02.958055
2020-08-18_0500,0:02:03.149648
2020-08-18_0600,0:02:02.472691
2020-08-18_0700,0:02:02.403624
2020-08-18_0800,0:02:04.075175
2020-08-18_0900,0:02:03.227669
2020-08-18_1000,0:02:03.115662
2020-08-18_1100,0:02:04.243792
2020-08-18_1200,0:02:03.192119
2020-08-20_1500,0:02:03.548817
2020-08-20_1600,0:02:04.310951
2020-08-20_1700,0:02:04.680164
2020-08-20_1800,0:02:04.049859
2020-08-20_1900,0:02:15.498149
2020-08-20_2000,0:02:03.266719
2020-08-20_2100,0:02:02.909819
2020-08-20_2200,0:02:06.264878
2020-08-21_1400,0:02:02.942517
2020-08-21_1500,0:02:02.785588
2020-08-21_1600,0:02:02.832133
2020-08-21_1700,0:02:03.015959
2020-08-21_1800,0:02:02.997258
2020-08-24_0400,0:02:03.618130
2020-08-24_0500,0:02:02.374666
2020-08-24_0600,0:02:11.103310
2020-08-24_0700,0:02:02.490964
2020-08-24_0800,0:02:02.631976
2020-08-24_0900,0:02:03.875628
2020-08-24_1000,0:02:03.123526
2020-08-24_1100,0:02:03.267617
2020-08-24_1200,0:02:03.311247
2020-08-24_1300,0:02:03.288486
2020-08-24_1400,0:02:03.567508
2020-08-24_1500,0:02:03.694916
2020-08-24_1600,0:02:35.045087
2020-08-24_1700,0:02:04.659792
2020-08-26_2000,0:02:03.287894
2020-08-26_2100,0:02:04.388375
2020-08-26_2200,0:02:03.165295
2020-08-27_0300,0:02:02.469323
2020-08-27_0400,0:02:02.440709
2020-08-27_0500,0:02:02.514476
2020-08-27_0600,0:02:02.428352
2020-08-27_0700,0:02:02.870607
2020-08-27_0800,0:02:02.672963
2020-08-27_0900,0:02:02.692549
2020-08-27_1000,0:02:02.617019
2020-08-27_1100,0:02:03.497500
2020-08-27_1200,0:02:03.017726
2020-08-27_1300,0:02:05.800443
2020-08-27_1400,0:02:03.126001
2020-08-27_1500,0:02:03.700393
2020-08-27_1600,0:02:04.547610
2020-08-27_1700,0:02:02.990073
2020-08-27_1800,0:02:03.401780
2020-08-27_1900,0:02:03.064361
2020-08-29_1600,0:02:03.722127
2020-08-29_1700,0:02:03.793633
2020-08-29_1800,0:02:03.352706
2020-08-29_1900,0:02:05.163526
2020-08-31_0300,0:02:03.873825
2020-08-31_0400,0:02:03.059166
2020-08-31_0500,0:02:01.978942
2020-08-31_0600,0:02:02.291027
2020-08-31_0700,0:02:02.970923
2020-08-31_0800,0:02:03.009375
2020-08-31_0900,0:02:03.532674
2020-09-02_1500,0:02:03.253144
2020-09-02_1600,0:02:03.207512
2020-09-02_1700,0:02:17.913152
2020-09-03_1100,0:02:04.225799
2020-09-03_1200,0:02:04.035034
2020-09-03_1300,0:02:03.510000
2020-09-03_1400,0:02:03.320204
2020-09-03_1500,0:02:03.933248
2020-09-03_1600,0:02:04.048012
2020-09-03_1700,0:02:16.524027
2020-09-03_1800,0:02:04.469725
2020-09-03_1900,0:02:04.477659
2020-09-04_1800,0:02:08.806555
2020-09-04_1900,0:02:04.290741
2020-09-04_2000,0:02:02.845310
2020-09-04_2100,0:02:03.108529
2020-09-04_2200,0:02:03.230468
2020-09-04_2300,0:02:02.974581
2020-09-05_0000,0:02:04.962631
2020-09-05_0100,0:02:03.449228
2020-09-05_0200,0:02:09.137492
2020-09-05_0300,0:02:03.010933
2020-09-05_0400,0:02:03.194994
2020-09-05_0500,0:02:02.884997
2020-09-05_0600,0:02:02.256902
2020-09-05_0700,0:02:02.366883
2020-09-05_0800,0:02:02.901962
2020-09-05_0900,0:02:03.833379
2020-09-05_1000,0:02:03.086084
2020-09-05_1100,0:02:04.049967
2020-09-05_1200,0:02:03.580278
2020-09-05_1300,0:02:03.454462
2020-09-05_1400,0:02:03.425513
2020-09-05_1500,0:02:04.415113
2020-09-05_1600,0:02:03.083253
2020-09-05_1700,0:02:04.013492
2020-09-05_1800,0:02:03.256085
2020-09-05_1900,0:02:03.281474
2020-09-05_2000,0:02:03.542353
2020-09-05_2100,0:02:04.109174
2020-09-07_0300,0:02:03.972361
2020-09-07_0400,0:02:02.409147
2020-09-07_0500,0:02:02.985784
2020-09-07_0600,0:02:02.508293
2020-09-07_0700,0:02:03.115075
2020-09-07_0800,0:02:02.591393
2020-09-07_0900,0:02:02.432229
2020-09-07_1000,0:02:05.051831
2020-09-07_1100,0:02:05.550742
2020-09-07_1200,0:02:03.922598
2020-09-08_1600,0:02:03.051173
2020-09-08_1700,0:02:03.803638
2020-09-08_1800,0:02:03.274895
2020-09-08_1900,0:02:10.521543
2020-09-08_2000,0:02:03.332360
2020-09-08_2100,0:02:06.504880
2020-09-08_2200,0:02:14.381936
2020-09-08_2300,0:02:04.472882
2020-09-09_0100,0:02:02.645078
2020-09-09_0200,0:02:02.955408
2020-09-09_1100,0:02:04.274790
2020-09-09_2000,0:02:03.127912
2020-09-09_2100,0:02:01.352699
2020-09-10_1500,0:02:03.798216
2020-09-10_1600,0:02:03.140912
2020-09-10_1700,0:02:04.523405
2020-09-10_1800,0:02:04.724941
2020-09-10_1900,0:02:02.966952
2020-09-10_2000,0:02:04.396905
2020-09-10_2100,0:02:03.845500
2020-09-11_1700,0:02:04.335256
2020-09-12_1500,0:02:05.143780
2020-09-12_1600,0:02:03.939517
2020-09-12_1700,0:02:03.221371
2020-09-12_1800,0:02:09.902336
2020-09-12_1900,0:02:04.930826
2020-09-12_2000,0:02:11.071773
2020-09-12_2100,0:02:04.766619
2020-09-13_1400,0:02:06.136767
2020-09-13_1500,0:02:04.108827
2020-09-13_1600,0:02:04.179273
2020-09-13_1700,0:02:04.857204
2020-09-13_1800,0:02:06.549488
2020-09-14_1600,0:02:06.383514
2020-09-14_1700,0:02:11.453326
2020-09-14_1900,0:02:04.120115
2020-09-14_2000,0:02:03.120138
2020-09-14_2100,0:02:02.850843
2020-09-14_2200,0:02:03.288881
2020-09-15_1300,0:02:03.812677
2020-09-15_1400,0:02:03.961800
2020-09-15_1500,0:02:03.232347
2020-09-15_1600,0:02:05.315405
2020-09-15_1700,0:02:04.033699
2020-09-15_1800,0:02:05.108116
2020-09-15_1900,0:02:04.138223
2020-09-15_2000,0:02:02.945631
2020-09-15_2100,0:02:03.891193
2020-09-17_1200,0:02:03.828097
2020-09-17_1300,0:02:03.062912
2020-09-17_1400,0:02:04.114404
2020-09-17_1500,0:02:04.389596
2020-09-17_1600,0:02:03.954456
2020-09-17_2000,0:02:02.525717
2020-09-18_1200,0:02:03.576700
2020-09-18_1300,0:02:03.789374
2020-09-18_1400,0:02:02.693026
2020-09-18_1500,0:02:02.895451
2020-09-18_1600,0:02:03.248146
2020-09-18_1700,0:02:03.144751
2020-09-18_1800,0:02:02.794432
2020-09-18_1900,0:02:03.089768
2020-09-18_2000,0:02:02.808663
2020-09-18_2100,0:02:02.836687
2020-09-18_2200,0:02:02.491749
2020-09-18_2300,0:02:18.086713
2020-09-19_0000,0:02:03.029643
2020-09-19_1200,0:02:04.041127
2020-09-19_1300,0:02:04.389066
2020-09-19_1400,0:02:03.119814
2020-09-19_1500,0:02:02.998401
2020-09-19_1600,0:02:02.996703
2020-09-21_1200,0:02:03.726485
2020-09-21_1300,0:02:02.723958
2020-09-21_1400,0:02:03.603563
2020-09-21_1500,0:02:05.537648
2020-09-21_1600,0:02:14.470029
2020-09-21_1700,0:02:02.847516
2020-09-21_1800,0:02:03.610808
2020-09-21_1900,0:02:02.591409
2020-09-21_2000,0:02:02.693015
2020-09-21_2100,0:02:02.828881
2020-09-21_2200,0:02:02.588276
2020-09-22_1200,0:02:02.955464
2020-09-22_1300,0:02:03.301854
2020-09-22_1400,0:02:03.056317
2020-09-22_1500,0:02:02.896648
2020-09-22_1600,0:02:02.883734
2020-09-22_1700,0:02:02.953989
2020-09-22_1800,0:02:02.798782
2020-09-22_1900,0:02:02.733188
2020-09-22_2000,0:02:02.430006
2020-09-22_2100,0:02:03.606388
2020-09-23_1200,0:02:03.965295
2020-09-23_1300,0:02:03.232271
2020-09-23_1400,0:02:03.403061
2020-09-23_1600,0:02:03.887690
2020-09-23_1700,0:02:03.861196
2020-09-23_1800,0:02:03.802791
2020-09-23_1900,0:02:02.921887
2020-09-23_2000,0:02:03.306798
2020-09-24_1200,0:02:04.577579
2020-09-24_1300,0:02:03.608331
2020-09-24_1400,0:02:03.692236
2020-09-24_1500,0:02:04.083404
2020-09-24_1600,0:02:02.766280
2020-09-24_1700,0:02:03.495663
2020-09-24_1800,0:02:03.134516
2020-09-24_1900,0:02:03.345627
2020-09-24_2000,0:02:03.118884
2020-09-27_1400,0:02:04.141383
2020-09-27_1500,0:02:03.678637
2020-09-27_1600,0:02:02.747463
2020-09-27_1700,0:02:03.938396
2020-09-28_1100,0:02:03.057987
2020-09-28_1200,0:02:02.852094
2020-09-28_1300,0:02:02.913880
2020-09-28_1400,0:02:03.272901
2020-09-28_1500,0:02:02.916591
2020-09-28_1600,0:02:03.533997
2020-09-28_1700,0:02:03.102960
2020-09-28_1800,0:02:02.904864
2020-09-28_1900,0:02:03.095423
2020-09-28_2000,0:02:03.512416
2020-09-28_2100,0:02:02.698778
2020-09-28_2200,0:02:02.715625
2020-09-28_2300,0:02:03.984336
2020-09-29_1100,0:02:02.957764
2020-09-29_1200,0:02:07.860153
2020-09-29_1300,0:02:03.195923
2020-09-29_1400,0:02:02.731894
2020-09-29_1500,0:02:02.911997
2020-09-29_1600,0:02:02.790196
2020-09-29_1700,0:02:03.661662
2020-09-29_1800,0:02:03.009916
2020-09-29_1900,0:02:03.512275
2020-09-29_2000,0:02:03.861396
2020-09-29_2100,0:02:03.383458
2020-09-30_1400,0:02:03.646420
2020-09-30_1500,0:02:03.746545
2020-09-30_1600,0:02:02.985732
2020-09-30_1700,0:02:03.199206
2020-09-30_1800,0:02:03.179995
2020-09-30_1900,0:02:02.812207
2020-10-01_1100,0:02:04.070752
2020-10-01_1200,0:02:03.318721
2020-10-01_1300,0:02:03.619479
2020-10-01_1400,0:02:03.576697
2020-10-01_1500,0:02:03.655741
2020-10-01_1600,0:02:03.669611
2020-10-01_1700,0:02:03.446720
2020-10-01_1800,0:02:03.191105
2020-10-01_1900,0:02:03.456927
2020-10-01_2000,0:02:08.043204
2020-10-01_2100,0:02:08.331177
2020-10-01_2200,0:02:09.308750
2020-10-01_2300,0:02:03.891581
2020-10-02_0000,0:02:03.121459
2020-10-02_0100,0:02:04.228082
2020-10-02_0200,0:02:02.779601
2020-10-02_0300,0:02:03.570536
2020-10-02_0400,0:02:03.323932
2020-10-02_0500,0:02:03.417084
2020-10-02_0600,0:02:03.268274
2020-10-02_0700,0:02:03.051510
2020-10-02_0800,0:02:02.790794
2020-10-02_0900,0:02:03.141125
2020-10-02_1000,0:02:03.846440
2020-10-02_1100,0:02:03.739180
2020-10-02_1200,0:02:03.760608
2020-10-02_1300,0:02:03.525904
2020-10-02_1400,0:02:03.785603
2020-10-02_1500,0:02:04.128001
2020-10-02_1600,0:02:03.611067
2020-10-02_1700,0:02:03.729512
2020-10-02_1800,0:02:03.663767
2020-10-02_1900,0:02:03.486189
2020-10-02_2000,0:02:04.094391
2020-10-02_2100,0:02:03.358326
2020-10-02_2200,0:02:02.953769
2020-10-02_2300,0:02:04.568379
2020-10-03_0000,0:02:03.587635
2020-10-03_0100,0:02:02.865756
2020-10-03_0200,0:02:02.696168
2020-10-03_0300,0:02:03.315357
2020-10-03_0400,0:02:02.675169
2020-10-03_0500,0:02:03.200219
2020-10-03_0600,0:02:02.961465
2020-10-03_0700,0:02:03.314401
2020-10-03_0800,0:02:02.960492
2020-10-03_0900,0:02:03.222749
2020-10-03_1000,0:02:03.056332
2020-10-03_1100,0:02:03.741120
2020-10-03_1200,0:02:03.202255
2020-10-03_1300,0:02:03.568770
2020-10-03_1400,0:02:03.526561
2020-10-03_1500,0:02:03.475216
2020-10-03_1600,0:02:04.849169
2020-10-03_1700,0:02:04.045996
2020-10-03_1800,0:02:03.203930
2020-10-03_1900,0:02:03.549101
2020-10-03_2000,0:02:02.951991
2020-10-03_2100,0:02:03.161657
2020-10-03_2200,0:02:02.686636
2020-10-03_2300,0:02:03.198132
2020-10-04_0000,0:02:04.489534
2020-10-04_0100,0:02:03.009380
2020-10-04_0200,0:02:03.187206
2020-10-04_0300,0:02:02.725295
2020-10-04_0400,0:02:02.618697
2020-10-04_0500,0:02:02.972972
2020-10-04_0600,0:02:02.471860
2020-10-04_0700,0:02:02.367280
2020-10-04_0800,0:02:03.177453
2020-10-04_0900,0:02:03.395732
2020-10-04_1000,0:02:03.156228
2020-10-04_1100,0:02:03.070289
2020-10-04_1200,0:02:03.575247
2020-10-04_1300,0:02:03.263610
2020-10-04_1400,0:02:02.937624
2020-10-04_1500,0:02:04.676793
2020-10-04_1600,0:02:03.289945
2020-10-04_1700,0:02:04.968087
2020-10-04_1800,0:02:03.570394
2020-10-04_1900,0:02:03.963596
2020-10-04_2000,0:02:03.626903
2020-10-04_2100,0:02:03.665358
2020-10-04_2200,0:02:04.864727
2020-10-04_2300,0:02:04.434639
2020-10-05_0000,0:02:03.251608
2020-10-05_1200,0:02:03.895000
2020-10-05_1300,0:02:05.560059
2020-10-05_1400,0:02:02.945348
2020-10-05_1500,0:02:04.273261
2020-10-06_1700,0:02:05.584534
2020-10-06_1800,0:02:02.965769
2020-10-06_1900,0:02:04.315817
2020-10-06_2000,0:02:03.169485
2020-10-06_2100,0:02:03.569277
2020-10-06_2200,0:02:03.378468
2020-10-06_2300,0:02:03.977878
2020-10-07_1300,0:02:03.956831
2020-10-07_1400,0:02:04.957603
2020-10-07_1500,0:02:03.856839
2020-10-07_1600,0:02:02.898016
2020-10-07_1700,0:02:03.795851
2020-10-07_1800,0:02:03.752104
2020-10-07_1900,0:02:03.113890
2020-10-07_2000,0:02:03.236801
2020-10-07_2100,0:02:03.332522
2020-10-07_2200,0:02:03.670518
2020-10-07_2300,0:02:04.243252
2020-10-08_0000,0:02:03.995663
2020-10-08_0100,0:02:05.151398
2020-10-08_1100,0:02:03.895146
2020-10-08_1200,0:02:03.744001
2020-10-08_1300,0:02:02.827318
2020-10-08_1400,0:02:08.358419
2020-10-08_1500,0:02:05.024514
2020-10-08_1600,0:02:03.239717
2020-10-08_1700,0:02:04.327716
2020-10-08_1800,0:02:03.150235
2020-10-08_1900,0:02:03.413808
2020-10-08_2200,0:02:06.253740
2020-10-08_2300,0:02:03.277453
2020-10-09_0000,0:02:03.842394
2020-10-09_1100,0:02:02.833671
2020-10-09_1200,0:02:03.322499
2020-10-09_1300,0:02:04.130267
2020-10-09_1400,0:02:03.127043
2020-10-09_1500,0:02:03.106667
2020-10-09_1600,0:02:03.103494
2020-10-09_1700,0:02:04.263552
2020-10-09_1800,0:02:02.613992
2020-10-09_1900,0:02:18.734396
2020-10-09_2000,0:02:03.333729
2020-10-09_2100,0:02:03.876514
2020-10-09_2200,0:02:03.230591
2020-10-09_2300,0:02:10.362535
2020-10-12_1200,0:02:04.627842
2020-10-12_1300,0:02:04.048831
2020-10-12_1400,0:02:06.031917
2020-10-12_1500,0:02:03.849942
2020-10-12_1600,0:02:04.405679
2020-10-12_1700,0:02:04.787232
2020-10-12_1800,0:02:05.186114
2020-10-12_1900,0:02:03.542643
2020-10-12_2000,0:02:04.088795
2020-10-12_2100,0:02:04.707689
2020-10-12_2200,0:02:03.477969
2020-10-12_2300,0:02:04.020924
2020-10-13_0000,0:02:04.306723
2020-10-13_1200,0:02:04.690617
2020-10-13_1300,0:02:04.355954
2020-10-13_1400,0:02:03.791840
2020-10-13_1500,0:02:03.568372
2020-10-13_1600,0:02:04.373779
2020-10-13_1700,0:02:04.580172
2020-10-13_1800,0:02:03.948555
2020-10-13_1900,0:02:02.992357
2020-10-13_2000,0:02:03.407377
2020-10-13_2100,0:02:05.052681
2020-10-13_2200,0:02:05.945913
2020-10-13_2300,0:02:04.453587
2020-10-14_1200,0:02:03.323371
2020-10-14_1300,0:02:03.629055
2020-10-14_1400,0:02:03.896397
2020-10-14_1500,0:02:04.432108
2020-10-14_1600,0:02:03.095389
2020-10-14_1700,0:02:04.453833
2020-10-14_1800,0:02:04.589518
2020-10-14_1900,0:02:04.341078
2020-10-14_2000,0:02:05.072192
2020-10-14_2100,0:02:04.133636
2020-10-16_1600,0:02:02.834771
2020-10-16_1700,0:02:02.815666
2020-10-16_1800,0:02:04.089115
2020-10-16_1900,0:02:03.429675
2020-10-16_2000,0:02:02.314092
2020-10-16_2100,0:02:02.759441
2020-10-16_2200,0:02:02.781607
2020-10-16_2300,0:02:03.576653
2020-10-17_0000,0:02:03.223556
2020-10-17_1200,0:02:02.956547
2020-10-17_1300,0:02:04.546803
2020-10-17_1400,0:02:03.273201
2020-10-17_1500,0:02:03.040725
2020-10-17_1600,0:02:03.064229
2020-10-17_1700,0:02:03.234173
2020-10-17_1800,0:02:03.009626
2020-10-17_1900,0:02:04.532671
2020-10-17_2000,0:02:03.422334
2020-10-18_0000,0:02:03.599528
2020-10-18_0100,0:02:04.081646
2020-10-18_0200,0:02:03.843854
2020-10-18_0300,0:02:03.727860
2020-10-18_0400,0:02:04.573040
2020-10-18_0500,0:02:02.177244
2020-10-18_0600,0:02:03.026638
2020-10-18_0700,0:02:03.203858
2020-10-18_0800,0:02:02.392599
2020-10-18_0900,0:02:02.581528
2020-10-18_1000,0:02:03.187640
2020-10-18_1100,0:02:03.705567
2020-10-18_1200,0:02:03.082473
2020-10-18_1300,0:02:03.005580
2020-10-18_1400,0:02:04.554464
2020-10-18_1500,0:02:03.818279
2020-10-18_1600,0:02:04.721805
2020-10-18_1700,0:02:03.598108
2020-10-18_1800,0:02:04.768031
2020-10-18_1900,0:02:04.202050
2020-10-18_2000,0:02:05.127713
2020-10-18_2100,0:02:04.731503
2020-10-18_2200,0:02:03.557150
2020-10-18_2300,0:02:04.326933
2020-10-19_0000,0:02:03.742142
2020-10-19_1400,0:02:02.608131
2020-10-19_1500,0:02:07.281635
2020-10-19_1600,0:02:02.309271
2020-10-19_1800,0:02:04.305206
2020-10-19_1900,0:02:02.572910
2020-10-19_2000,0:02:05.818959
2020-10-19_2100,0:02:03.596415
2020-10-20_1200,0:02:04.799670
2020-10-20_1300,0:02:02.460663
2020-10-20_1400,0:02:03.519659
2020-10-20_1500,0:02:03.079350
2020-10-20_1600,0:02:03.552577
2020-10-20_1700,0:02:02.911297
2020-10-20_1800,0:02:03.691437
2020-10-20_1900,0:02:03.802565
2020-10-20_2000,0:02:05.081703
2020-10-20_2100,0:02:03.335894
2020-10-20_2200,0:02:03.115200
2020-10-21_1300,0:02:06.121009
2020-10-21_1400,0:02:03.721601
2020-10-21_1500,0:02:04.532419
2020-10-21_1600,0:02:01.065471
2020-10-21_1700,0:02:03.528041
2020-10-21_1800,0:02:02.802617
2020-10-22_1200,0:02:04.941969
2020-10-22_1300,0:02:03.865230
2020-10-22_1400,0:02:04.119939
2020-10-22_1500,0:02:02.993297
2020-10-22_1600,0:02:03.346042
2020-10-22_1700,0:02:02.737872
2020-10-22_1800,0:02:03.135719
2020-10-22_1900,0:02:07.109300
2020-10-22_2000,0:02:04.056130
2020-10-23_1100,0:02:03.765690
2020-10-23_1200,0:02:04.630236
2020-10-23_1300,0:02:03.925625
2020-10-23_1400,0:02:03.710635
2020-10-23_1500,0:02:03.599788
2020-10-23_1600,0:02:03.195898
2020-10-23_1700,0:02:02.492354
2020-10-23_1800,0:02:03.786821
2020-10-23_1900,0:02:02.695323
2020-10-23_2000,0:02:02.595306
2020-10-23_2100,0:02:03.526490
2020-10-24_1300,0:02:03.551952
2020-10-24_1400,0:02:03.472034
2020-10-24_1500,0:02:03.369564
2020-10-24_1600,0:02:02.394657
2020-10-24_1700,0:02:02.929447
2020-10-24_1800,0:02:02.499843
2020-10-24_1900,0:02:03.310676
2020-10-24_2000,0:02:04.095470
2020-10-24_2200,0:02:02.935497
2020-10-25_1100,0:02:04.040572
2020-10-25_1200,0:02:03.724607
2020-10-25_1300,0:02:03.294988
2020-10-25_1400,0:02:03.805700
2020-10-25_1500,0:02:03.883975
2020-10-25_1600,0:02:04.062038
2020-10-25_1700,0:02:03.894596
2020-10-26_0100,0:02:03.603794
2020-10-26_0200,0:02:03.074811
2020-10-26_0300,0:02:02.683984
2020-10-26_0400,0:02:03.488069
2020-10-26_0500,0:02:02.475112
2020-10-26_0600,0:02:02.174814
2020-10-26_0700,0:02:02.884025
2020-10-26_0800,0:02:02.765885
2020-10-26_0900,0:02:03.756322
2020-10-26_1000,0:02:03.135127
2020-10-26_1100,0:02:02.759270
2020-10-26_1300,0:02:03.428123
2020-10-26_1400,0:02:03.239007
2020-10-26_1500,0:02:03.190958
2020-10-26_1700,0:02:04.235100
2020-10-26_1900,0:02:03.037765
2020-10-26_2000,0:02:03.397654
2020-10-26_2100,0:02:03.273050
2020-10-26_2200,0:02:03.437783
2020-10-26_2300,0:02:02.940466
2020-10-27_0000,0:02:03.415289
2020-10-27_1600,0:02:05.646782
2020-10-27_1700,0:02:02.995166
2020-10-27_1800,0:02:02.935222
2020-10-27_1900,0:02:03.192502
2020-10-27_2000,0:02:02.725603
2020-10-27_2100,0:02:06.979833
2020-10-27_2200,0:02:02.577813
2020-10-27_2300,0:02:02.582415
2020-10-28_0000,0:02:02.838173
2020-10-28_0100,0:02:03.307559
2020-10-28_0200,0:02:03.060559
2020-10-28_0300,0:02:02.603563
2020-10-28_0400,0:02:03.422442
2020-10-28_0500,0:02:02.101320
2020-10-28_0600,0:02:02.080993
2020-10-28_0700,0:02:03.178159
2020-10-28_0800,0:02:02.429526
2020-10-28_0900,0:02:02.782861
2020-10-28_1000,0:02:03.677384
2020-10-28_1100,0:02:08.264380
2020-10-28_1200,0:02:04.019449
2020-10-28_1300,0:02:05.033767
2020-10-28_1400,0:02:03.324081
2020-10-28_1500,0:02:03.290466
2020-10-28_1600,0:02:04.189916
2020-10-28_1700,0:02:03.520189
2020-10-28_1800,0:02:03.459151
2020-10-28_1900,0:02:02.868197
2020-10-28_2000,0:02:02.563711
2020-10-28_2100,0:02:03.398128
2020-10-29_0300,0:02:02.464956
2020-10-29_0400,0:02:02.486667
2020-10-29_0500,0:02:03.580827
2020-10-29_0600,0:02:02.036303
2020-10-29_0700,0:02:02.856495
2020-10-29_0800,0:02:02.856044
2020-10-29_1700,0:02:02.554367
2020-10-29_1800,0:02:02.739047
2020-10-29_1900,0:02:02.578599
2020-10-29_2000,0:02:03.548286
2020-10-29_2100,0:02:02.740190
2020-10-30_0100,0:02:03.431114
2020-10-30_0200,0:02:03.136349
2020-10-30_0300,0:02:03.073090
2020-10-30_0400,0:02:02.283828
2020-10-30_0500,0:02:02.574157
2020-10-30_0600,0:02:02.553171
2020-10-30_0700,0:02:02.248775
2020-10-30_0800,0:02:03.242348
2020-10-30_0900,0:02:03.377806
2020-10-30_1000,0:02:03.954506
2020-10-30_1100,0:02:03.368232
2020-10-30_1200,0:02:02.624971
2020-10-30_1300,0:02:02.760278
2020-10-30_1400,0:02:02.806371
2020-10-30_1500,0:02:03.082919
2020-10-30_1600,0:02:03.538605
2020-10-30_1700,0:02:03.964916
2020-10-30_1800,0:02:04.431511
2020-10-30_1900,0:02:03.942248
2020-10-30_2000,0:02:02.739095
2020-10-30_2100,0:02:03.027159
2020-10-31_1300,0:02:02.684130
2020-10-31_1400,0:02:02.817489
2020-10-31_1500,0:02:02.994195
2020-10-31_1600,0:02:02.763591
2020-10-31_1700,0:02:02.751320
2020-11-01_0100,0:02:03.028785
2020-11-01_0100,0:02:05.251674
2020-11-01_0200,0:02:03.030315
2020-11-01_0300,0:02:04.860008
2020-11-01_0400,0:02:03.877333
2020-11-01_0500,0:02:03.233035
2020-11-01_0600,0:02:03.491794
2020-11-01_0700,0:02:03.241821
2020-11-01_0800,0:02:03.427857
2020-11-01_0900,0:02:03.005236
2020-11-01_1000,0:02:03.775484
2020-11-01_1100,0:02:03.910987
2020-11-02_2000,0:02:03.489370
2020-11-02_2100,0:02:03.090881
2020-11-02_2200,0:02:02.898044
2020-11-03_1300,0:02:03.504049
2020-11-03_1400,0:02:02.649354
2020-11-03_1500,0:02:03.865132
2020-11-03_1600,0:02:03.506920
2020-11-03_1700,0:02:03.750714
2020-11-03_1800,0:02:03.786862
2020-11-03_1900,0:02:05.154596
2020-11-03_2000,0:02:03.650664
2020-11-03_2100,0:02:03.719677
2020-11-03_2200,0:02:03.177403
2020-11-03_2300,0:02:03.973782
2020-11-04_0000,0:02:03.023939
2020-11-04_0100,0:02:03.330824
2020-11-04_0200,0:02:03.568991
2020-11-04_0300,0:02:03.314731
2020-11-04_0400,0:02:03.986076
2020-11-04_0500,0:02:02.894495
2020-11-04_0600,0:02:03.844711
2020-11-04_0700,0:02:02.532896
2020-11-04_0800,0:02:04.670901
2020-11-04_0900,0:02:04.073622
2020-11-04_1000,0:02:04.191544
2020-11-04_1100,0:02:03.109865
2020-11-04_1200,0:02:03.679313
2020-11-04_1300,0:02:03.894801
2020-11-04_1400,0:02:02.788569
2020-11-04_1500,0:02:03.083871
2020-11-04_1600,0:02:03.229027
2020-11-04_1700,0:02:03.046776
